Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;3_Merkmal_Code;3_Merkmal_Label;3_Auspraegung_Code;3_Auspraegung_Label;BEV001__Lebendgeborene__Anzahl
12612;Statistik der Geburten;JAHR;Jahr;1970;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT01;Januar;89656
12612;Statistik der Geburten;JAHR;Jahr;1970;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT02;Februar;85069
12612;Statistik der Geburten;JAHR;Jahr;1970;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT03;März;95800
12612;Statistik der Geburten;JAHR;Jahr;1970;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT04;April;91249
12612;Statistik der Geburten;JAHR;Jahr;1970;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT05;Mai;91756
12612;Statistik der Geburten;JAHR;Jahr;1970;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT06;Juni;89058
12612;Statistik der Geburten;JAHR;Jahr;1970;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT07;Juli;90423
12612;Statistik der Geburten;JAHR;Jahr;1970;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT08;August;85095
12612;Statistik der Geburten;JAHR;Jahr;1970;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT09;September;82059
12612;Statistik der Geburten;JAHR;Jahr;1970;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT10;Oktober;79460
12612;Statistik der Geburten;JAHR;Jahr;1970;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT11;November;80283
12612;Statistik der Geburten;JAHR;Jahr;1970;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT12;Dezember;87829
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT01;Januar;45369
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT02;Februar;42462
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT03;März;48058
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT04;April;45463
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT05;Mai;46004
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT06;Juni;43373
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT07;Juli;44381
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT08;August;42007
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT09;September;43021
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT10;Oktober;40968
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT11;November;40128
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT12;Dezember;40127
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT01;Januar;43160
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT02;Februar;40565
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT03;März;45252
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT04;April;42441
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT05;Mai;43160
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT06;Juni;41014
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT07;Juli;41816
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT08;August;39898
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT09;September;40379
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT10;Oktober;38658
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT11;November;37685
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT12;Dezember;38007
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT01;Januar;88529
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT02;Februar;83027
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT03;März;93310
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT04;April;87904
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT05;Mai;89164
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT06;Juni;84387
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT07;Juli;86197
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT08;August;81905
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT09;September;83400
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT10;Oktober;79626
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT11;November;77813
12612;Statistik der Geburten;JAHR;Jahr;1971;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT12;Dezember;78134
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT01;Januar;42287
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT02;Februar;40865
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT03;März;43491
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT04;April;40724
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT05;Mai;42112
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT06;Juni;40674
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT07;Juli;40168
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT08;August;36897
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT09;September;35228
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT10;Oktober;34205
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT11;November;33144
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT12;Dezember;33677
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT01;Januar;40091
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT02;Februar;38281
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT03;März;41124
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT04;April;38830
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT05;Mai;39987
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT06;Juni;38227
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT07;Juli;37759
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT08;August;34603
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT09;September;33579
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT10;Oktober;32449
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT11;November;31366
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT12;Dezember;31889
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT01;Januar;82378
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT02;Februar;79146
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT03;März;84615
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT04;April;79554
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT05;Mai;82099
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT06;Juni;78901
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT07;Juli;77927
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT08;August;71500
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT09;September;68807
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT10;Oktober;66654
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT11;November;64510
12612;Statistik der Geburten;JAHR;Jahr;1972;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT12;Dezember;65566
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT01;Januar;37084
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT02;Februar;33694
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT03;März;38035
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT04;April;35461
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT05;Mai;36693
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT06;Juni;35722
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT07;Juli;36745
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT08;August;35035
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT09;September;33977
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT10;Oktober;32855
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT11;November;31768
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT12;Dezember;31830
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT01;Januar;35428
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT02;Februar;32084
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT03;März;35761
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT04;April;33830
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT05;Mai;34477
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT06;Juni;33535
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT07;Juli;34521
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT08;August;33136
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT09;September;32179
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT10;Oktober;31558
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT11;November;29877
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT12;Dezember;30684
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT01;Januar;72512
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT02;Februar;65778
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT03;März;73796
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT04;April;69291
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT05;Mai;71170
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT06;Juni;69257
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT07;Juli;71266
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT08;August;68171
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT09;September;66156
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT10;Oktober;64413
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT11;November;61645
12612;Statistik der Geburten;JAHR;Jahr;1973;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT12;Dezember;62514
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT01;Januar;36052
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT02;Februar;32431
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT03;März;36896
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT04;April;35149
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT05;Mai;37396
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT06;Juni;34171
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT07;Juli;36066
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT08;August;35213
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT09;September;35087
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT10;Oktober;33021
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT11;November;30857
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESM;männlich;MONAT;Monate;MONAT12;Dezember;31171
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT01;Januar;34199
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT02;Februar;30268
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT03;März;35514
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT04;April;33155
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT05;Mai;35086
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT06;Juni;32430
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT07;Juli;34356
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT08;August;33421
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT09;September;33261
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT10;Oktober;31255
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT11;November;29496
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;GESW;weiblich;MONAT;Monate;MONAT12;Dezember;29549
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT01;Januar;70251
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT02;Februar;62699
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT03;März;72410
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT04;April;68304
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT05;Mai;72482
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT06;Juni;66601
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT07;Juli;70422
12612;Statistik der Geburten;JAHR;Jahr;1974;DINSG;Deutschland insgesamt;DG;Deutschland;GES;Geschlecht;;Insgesamt;MONAT;Monate;MONAT08;August;68634
